Date, State / UT,Cured,Death,Confirmed 
13-06-2020,Jharkhand,672,8,1617
13-06-2020,Karnataka,3440,79,6516
13-06-2020,Kerala,1000,19,2322
13-06-2020,Ladakh,62,1,239
13-06-2020,Madhya Pradesh,7201,440,10443
13-06-2020,Maharashtra,47796,3717,101141
13-06-2020,Manipur,77,0,385
13-06-2020,Meghalaya,22,1,44
13-06-2020,Mizoram,1,0,104
13-06-2020,Nagaland,49,0,156
13-06-2020,Odisha,2474,10,3498
13-06-2020,Puducherry,67,2,157
13-06-2020,Punjab,2282,63,2986
13-06-2020,Rajasthan,8898,272,12068
13-06-2020,Sikkim,2,0,63
13-06-2020,Tamil Nadu,22047,367,40698
13-06-2020,Telangana,2278,174,4484
13-06-2020,Tripura,278,1,961
13-06-2020,Uttar Pradesh,7609,365,12616
13-06-2020,Uttarakhand,947,21,1724
13-06-2020,West Bengal,4206,451,10244
14-06-2020,Andaman and Nicobar Islands,33,0,38
14-06-2020,Andhra Pradesh,3195,82,5965
14-06-2020,Arunachal Pradesh,4,0,87
14-06-2020,Assam,1584,8,3718
14-06-2020,Bihar,3956,39,6290
14-06-2020,Chandigarh,286,5,345
14-06-2020,Chhattisgarh,631,6,1512
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,2,0,35
14-06-2020,Delhi,14945,1271,38958
14-06-2020,Goa,70,0,523
14-06-2020,Gujarat,15883,1448,23038
14-06-2020,Haryana,2803,78,6749
14-06-2020,Himachal Pradesh,313,6,502
14-06-2020,Jammu and Kashmir,2269,55,4878
14-06-2020,Jharkhand,816,8,1711
14-06-2020,Karnataka,3648,81,6824
14-06-2020,Kerala,1046,19,2407
14-06-2020,Ladakh,68,1,437
14-06-2020,Madhya Pradesh,7377,447,10641
14-06-2020,Maharashtra,49346,3830,104568
14-06-2020,Manipur,91,0,449
14-06-2020,Meghalaya,22,1,44
14-06-2020,Mizoram,1,0,107
14-06-2020,Nagaland,76,0,163
14-06-2020,Odisha,2594,10,3723
14-06-2020,Puducherry,82,2,176
14-06-2020,Punjab,2327,65,3063
14-06-2020,Rajasthan,9337,282,12401
14-06-2020,Sikkim,4,0,63
14-06-2020,Tamil Nadu,23409,397,42687
14-06-2020,Telangana,2352,182,4737
14-06-2020,Tripura,315,1,1046
14-06-2020,Uttar Pradesh,7875,385,13118
14-06-2020,Uttarakhand,1077,23,1785
14-06-2020,West Bengal,4542,463,10698
15-06-2020,Andaman and Nicobar Islands,33,0,38
15-06-2020,Andhra Pradesh,3314,84,6163
15-06-2020,Arunachal Pradesh,7,0,91
15-06-2020,Assam,1960,8,4049
15-06-2020,Bihar,4170,39,6470
15-06-2020,Chandigarh,293,5,352
15-06-2020,Chhattisgarh,763,8,1662
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,2,0,36
15-06-2020,Delhi,15823,1327,41182
15-06-2020,Goa,74,0,564
15-06-2020,Gujarat,16325,1477,23544
15-06-2020,Haryana,3003,88,7208
15-06-2020,Himachal Pradesh,337,7,518
15-06-2020,Jammu and Kashmir,2389,59,5041
15-06-2020,Jharkhand,905,8,1745
15-06-2020,Karnataka,3955,86,7000
15-06-2020,Kerala,1102,19,2461
15-06-2020,Ladakh,80,1,549
15-06-2020,Madhya Pradesh,7677,459,10802
15-06-2020,Maharashtra,50978,3950,107958
15-06-2020,Manipur,91,0,458
15-06-2020,Meghalaya,25,1,44
15-06-2020,Mizoram,1,0,112
15-06-2020,Nagaland,88,0,168
15-06-2020,Odisha,2708,11,3909
15-06-2020,Puducherry,91,5,194
15-06-2020,Punjab,2356,67,3140
15-06-2020,Rajasthan,9566,292,12694
15-06-2020,Sikkim,4,0,68
15-06-2020,Tamil Nadu,24547,435,44661
15-06-2020,Telangana,2377,185,4974
15-06-2020,Tripura,315,1,1076
15-06-2020,Uttar Pradesh,8268,399,13615
15-06-2020,Uttarakhand,1111,24,1819
15-06-2020,West Bengal,5060,475,11087
16-06-2020,Andaman and Nicobar Islands,33,0,41
16-06-2020,Andhra Pradesh,3316,88,6456
16-06-2020,Arunachal Pradesh,7,0,91
16-06-2020,Assam,2166,8,4158
16-06-2020,Bihar,4409,40,6650
16-06-2020,Chandigarh,296,6,354
16-06-2020,Chhattisgarh,890,8,1756
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,5,0,36
16-06-2020,Delhi,16427,1400,42829
16-06-2020,Goa,85,0,592
16-06-2020,Gujarat,16664,1505,24055
16-06-2020,Haryana,3565,100,7722
16-06-2020,Himachal Pradesh,353,8,556
16-06-2020,Jammu and Kashmir,2604,62,5220
16-06-2020,Jharkhand,905,8,1763
16-06-2020,Karnataka,4135,89,7213
16-06-2020,Kerala,1175,20,2543
16-06-2020,Ladakh,82,1,555
16-06-2020,Madhya Pradesh,7903,465,10935
16-06-2020,Maharashtra,56049,4128,110744
16-06-2020,Manipur,151,0,490
16-06-2020,Meghalaya,25,1,44
16-06-2020,Mizoram,1,0,117
16-06-2020,Nagaland,92,0,177
16-06-2020,Odisha,2854,11,4055
16-06-2020,Puducherry,95,5,202
16-06-2020,Punjab,2443,71,3267
16-06-2020,Rajasthan,9785,301,12981
16-06-2020,Sikkim,4,0,68
16-06-2020,Tamil Nadu,25344,479,46504
16-06-2020,Telangana,2766,187,5193
16-06-2020,Tripura,433,1,1086
16-06-2020,Uttar Pradesh,8268,399,13615
16-06-2020,Uttarakhand,1189,24,1845
16-06-2020,West Bengal,5494,485,11494
17-06-2020,Andaman and Nicobar Islands,33,0,44
17-06-2020,Andhra Pradesh,3509,88,6841
17-06-2020,Arunachal Pradesh,7,0,95
17-06-2020,Assam,2166,8,4319
17-06-2020,Bihar,4644,41,6778
17-06-2020,Chandigarh,302,6,358
17-06-2020,Chhattisgarh,1036,9,1781
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,9,0,45
17-06-2020,Delhi,16500,1837,44688
17-06-2020,Goa,85,0,629
17-06-2020,Gujarat,17082,1533,24577
17-06-2020,Haryana,3748,118,8272
17-06-2020,Himachal Pradesh,372,8,560
17-06-2020,Jammu and Kashmir,2781,63,5298
17-06-2020,Jharkhand,1121,9,1839
17-06-2020,Karnataka,4456,94,7530
17-06-2020,Kerala,1236,20,2622
17-06-2020,Ladakh,85,1,649
17-06-2020,Madhya Pradesh,8152,476,11083
17-06-2020,Maharashtra,57851,5537,113445
17-06-2020,Manipur,159,0,500
17-06-2020,Meghalaya,25,1,44
17-06-2020,Mizoram,1,0,121
17-06-2020,Nagaland,92,0,179
17-06-2020,Odisha,2974,11,4163
17-06-2020,Puducherry,99,6,216
17-06-2020,Punjab,2461,72,3371
17-06-2020,Rajasthan,9849,308,13216
17-06-2020,Sikkim,4,0,70
17-06-2020,Tamil Nadu,26782,528,48019
17-06-2020,Telangana,3027,191,5406
17-06-2020,Tripura,433,1,1092
17-06-2020,Uttar Pradesh,8610,417,14091
17-06-2020,Uttarakhand,1216,25,1942
17-06-2020,West Bengal,6028,495,11909
18-06-2020,Andaman and Nicobar Islands,33,0,44
18-06-2020,Andhra Pradesh,3641,90,7071
18-06-2020,Arunachal Pradesh,7,0,99
18-06-2020,Assam,2642,8,4605
18-06-2020,Bihar,4926,44,6942
18-06-2020,Chandigarh,303,6,368
18-06-2020,Chhattisgarh,1180,10,1864
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,12,0,57
18-06-2020,Delhi,17457,1904,47102
18-06-2020,Goa,96,0,656
18-06-2020,Gujarat,17430,1560,25093
18-06-2020,Haryana,3952,130,8832
18-06-2020,Himachal Pradesh,372,8,569
18-06-2020,Jammu and Kashmir,2914,65,5406
18-06-2020,Jharkhand,1151,10,1895
18-06-2020,Karnataka,4804,102,7734
18-06-2020,Kerala,1326,20,2697
18-06-2020,Ladakh,92,1,687
18-06-2020,Madhya Pradesh,8388,482,11244
18-06-2020,Maharashtra,59166,5651,116752
18-06-2020,Manipur,192,0,552
18-06-2020,Meghalaya,30,1,44
18-06-2020,Mizoram,1,0,121
18-06-2020,Nagaland,103,0,193
18-06-2020,Odisha,3047,11,4338
18-06-2020,Puducherry,109,7,245
18-06-2020,Punjab,2538,78,3497
18-06-2020,Rajasthan,10467,313,13542
18-06-2020,Sikkim,4,0,70
18-06-2020,Tamil Nadu,27624,576,50193
18-06-2020,Telangana,3071,192,5675
18-06-2020,Tripura,556,1,1135
18-06-2020,Uttar Pradesh,8904,435,14598
18-06-2020,Uttarakhand,1254,26,2023
18-06-2020,West Bengal,6533,506,12300
19-06-2020,Andaman and Nicobar Islands,33,0,44
19-06-2020,Andhra Pradesh,3789,92,7518
19-06-2020,Arunachal Pradesh,10,0,103
19-06-2020,Assam,2654,9,4777
19-06-2020,Bihar,5056,44,7025
19-06-2020,Chandigarh,306,6,374
19-06-2020,Chhattisgarh,1228,10,1946
19-06-2020,Dadra and Nagar Haveli and Daman and Diu,13,0,58
19-06-2020,Delhi,21341,1969,49979
19-06-2020,Goa,109,0,705
19-06-2020,Gujarat,17819,1591,25601
19-06-2020,Haryana,4556,134,9218
19-06-2020,Himachal Pradesh,382,8,595
19-06-2020,Jammu and Kashmir,3144,71,5555
19-06-2020,Jharkhand,1198,11,1920
19-06-2020,Karnataka,4983,114,7944
19-06-2020,Kerala,1415,21,2794
19-06-2020,Ladakh,95,1,687
19-06-2020,Madhya Pradesh,8632,486,11426
19-06-2020,Maharashtra,60838,5751,120504
19-06-2020,Manipur,199,0,606
19-06-2020,Meghalaya,30,1,44
19-06-2020,Mizoram,1,0,130
19-06-2020,Nagaland,103,0,193
19-06-2020,Odisha,3144,11,4512
19-06-2020,Puducherry,109,7,271
19-06-2020,Punjab,2570,83,3615
19-06-2020,Rajasthan,10742,323,13857
19-06-2020,Sikkim,5,0,70
19-06-2020,Tamil Nadu,28641,625,52334
19-06-2020,Telangana,3301,195,6027
19-06-2020,Tripura,639,1,1155
19-06-2020,Uttar Pradesh,9239,465,15181
19-06-2020,Uttarakhand,1386,26,2102
19-06-2020,West Bengal,7001,518,12735
20-06-2020,Andaman and Nicobar Islands,35,0,45
20-06-2020,Andhra Pradesh,3917,96,7961
20-06-2020,Arunachal Pradesh,11,0,103
20-06-2020,Assam,3039,9,4904
20-06-2020,Bihar,5098,50,7181
20-06-2020,Chandigarh,315,6,381
20-06-2020,Chhattisgarh,1331,10,2028
20-06-2020,Dadra and Nagar Haveli and Daman and Diu,14,0,62
20-06-2020,Delhi,23569,2035,53116
20-06-2020,Goa,118,0,725
20-06-2020,Gujarat,18159,1618,26141
20-06-2020,Haryana,4889,144,9743
20-06-2020,Himachal Pradesh,388,8,619
20-06-2020,Jammu and Kashmir,3194,75,5680
20-06-2020,Jharkhand,1332,11,1965
20-06-2020,Karnataka,5210,124,8281
20-06-2020,Kerala,1511,21,2912
20-06-2020,Ladakh,95,1,744
20-06-2020,Madhya Pradesh,8748,495,11582
20-06-2020,Maharashtra,62773,5893,124331
20-06-2020,Manipur,218,0,681
20-06-2020,Meghalaya,33,1,44
20-06-2020,Mizoram,1,0,130
20-06-2020,Nagaland,125,0,198
20-06-2020,Odisha,3297,11,4677
20-06-2020,Puducherry,118,7,286
20-06-2020,Punjab,2636,92,3832
20-06-2020,Rajasthan,10997,333,14156
20-06-2020,Sikkim,5,0,70
20-06-2020,Tamil Nadu,30271,666,54449
20-06-2020,Telangana,3353,198,6526
20-06-2020,Tripura,657,1,1178
20-06-2020,Uttar Pradesh,9638,488,15785
20-06-2020,Uttarakhand,1433,26,2177
20-06-2020,West Bengal,7303,529,13090
21-06-2020,Andaman and Nicobar Islands,36,0,47
21-06-2020,Andhra Pradesh,4111,101,8452
21-06-2020,Arunachal Pradesh,14,0,135
21-06-2020,Assam,3039,9,4904
21-06-2020,Bihar,5529,52,7533
21-06-2020,Chandigarh,316,6,404
21-06-2020,Chhattisgarh,1394,11,2041
21-06-2020,Dadra and Nagar Haveli and Daman and Diu,26,0,68
21-06-2020,Delhi,31294,2112,56746
21-06-2020,Goa,129,0,754
21-06-2020,Gujarat,18694,1638,26680
21-06-2020,Haryana,5128,149,10223
21-06-2020,Himachal Pradesh,413,8,656
21-06-2020,Jammu and Kashmir,3336,81,5834
21-06-2020,Jharkhand,1335,11,1965
21-06-2020,Karnataka,5391,132,8697
21-06-2020,Kerala,1568,21,3039
21-06-2020,Ladakh,117,1,836
21-06-2020,Madhya Pradesh,8880,501,11724
21-06-2020,Maharashtra,64153,5984,128205
21-06-2020,Manipur,232,0,777
21-06-2020,Meghalaya,33,1,44
21-06-2020,Mizoram,9,0,140
21-06-2020,Nagaland,138,0,201
21-06-2020,Odisha,3534,12,4856
21-06-2020,Puducherry,118,7,286
21-06-2020,Punjab,2678,98,3952
21-06-2020,Rajasthan,11274,337,14536
21-06-2020,Sikkim,25,0,70
21-06-2020,Tamil Nadu,31316,704,56845
21-06-2020,Telangana,3506,203,7072
21-06-2020,Tripura,680,1,1186
21-06-2020,Uttar Pradesh,9995,507,16594
21-06-2020,Uttarakhand,1450,27,2301
21-06-2020,West Bengal,7865,540,13531
22-06-2020,Andaman and Nicobar Islands,37,0,48
22-06-2020,Andhra Pradesh,4331,106,8999
22-06-2020,Arunachal Pradesh,15,0,135
22-06-2020,Assam,3360,9,5388
22-06-2020,Bihar,5580,53,7612
22-06-2020,Chandigarh,316,6,406
22-06-2020,Chhattisgarh,1447,11,2275
22-06-2020,Dadra and Nagar Haveli and Daman and Diu,26,0,88
22-06-2020,Delhi,33013,2175,59746
22-06-2020,Goa,129,0,754
22-06-2020,Gujarat,19349,1663,27260
22-06-2020,Haryana,5557,160,10635
22-06-2020,Himachal Pradesh,425,8,673
22-06-2020,Jammu and Kashmir,3382,82,5956
22-06-2020,Jharkhand,1406,11,2073
22-06-2020,Karnataka,5618,137,9150
22-06-2020,Kerala,1661,21,3172
22-06-2020,Ladakh,134,1,837
22-06-2020,Madhya Pradesh,9015,515,11903
22-06-2020,Maharashtra,65744,6170,132075
22-06-2020,Manipur,250,0,841
22-06-2020,Meghalaya,33,1,44
22-06-2020,Mizoram,9,0,141
22-06-2020,Nagaland,141,0,211
22-06-2020,Odisha,3720,14,5160
22-06-2020,Puducherry,140,8,366
22-06-2020,Punjab,2700,99,4074
22-06-2020,Rajasthan,11597,349,14930
22-06-2020,Sikkim,25,0,78
22-06-2020,Tamil Nadu,32754,757,59377
22-06-2020,Telangana,3731,210,7802
22-06-2020,Tripura,759,1,1221
22-06-2020,Uttar Pradesh,10995,550,17731
22-06-2020,Uttarakhand,1500,27,2344
22-06-2020,West Bengal,8297,555,13945
23-06-2020,Andaman and Nicobar Islands,37,0,48
23-06-2020,Andhra Pradesh,4495,111,9372
23-06-2020,Arunachal Pradesh,21,0,139
23-06-2020,Assam,3521,9,5586
23-06-2020,Bihar,5781,55,7825
23-06-2020,Chandigarh,322,6,411
23-06-2020,Chhattisgarh,1513,12,2303
23-06-2020,Dadra and Nagar Haveli and Daman and Diu,27,0,91
23-06-2020,Delhi,36602,2233,62655
23-06-2020,Goa,152,1,864
23-06-2020,Gujarat,19909,1684,27825
23-06-2020,Haryana,5916,169,11025
23-06-2020,Himachal Pradesh,437,8,727
23-06-2020,Jammu and Kashmir,3531,85,6088
23-06-2020,Jharkhand,1469,11,2137
23-06-2020,Karnataka,5730,142,9399
23-06-2020,Kerala,1749,21,3310
23-06-2020,Ladakh,136,1,847
23-06-2020,Madhya Pradesh,9215,521,12078
23-06-2020,Maharashtra,67706,6283,135796
23-06-2020,Manipur,250,0,898
23-06-2020,Meghalaya,37,1,44
23-06-2020,Mizoram,9,0,141
23-06-2020,Nagaland,141,0,280
23-06-2020,Odisha,3863,15,5303
23-06-2020,Puducherry,149,8,383
23-06-2020,Punjab,2825,101,4235
23-06-2020,Rajasthan,11910,356,15232
23-06-2020,Sikkim,29,0,78
23-06-2020,Tamil Nadu,34112,794,62087
23-06-2020,Telangana,4005,217,8674
23-06-2020,Tripura,782,1,1237
23-06-2020,Uttar Pradesh,11601,569,18322
23-06-2020,Uttarakhand,1521,28,2402
23-06-2020,West Bengal,8687,569,14358
24-06-2020,Andaman and Nicobar Islands,40,0,50
24-06-2020,Andhra Pradesh,4599,119,10002
24-06-2020,Arunachal Pradesh,22,0,148
24-06-2020,Assam,3762,9,5831
24-06-2020,Bihar,6104,56,8153
24-06-2020,Chandigarh,322,6,418
24-06-2020,Chhattisgarh,1553,12,2362
24-06-2020,Dadra and Nagar Haveli and Daman and Diu,29,0,120
24-06-2020,Delhi,39313,2301,66602
24-06-2020,Goa,205,1,909
24-06-2020,Gujarat,20513,1710,28371
24-06-2020,Haryana,6498,178,11520
24-06-2020,Himachal Pradesh,443,8,775
24-06-2020,Jammu and Kashmir,3642,87,6236
24-06-2020,Jharkhand,1520,11,2185
24-06-2020,Karnataka,6004,150,9721
24-06-2020,Kerala,1809,22,3451
24-06-2020,Ladakh,148,1,932
24-06-2020,Madhya Pradesh,9335,525,12261
24-06-2020,Maharashtra,69631,6531,139010
24-06-2020,Manipur,258,0,921
24-06-2020,Meghalaya,37,1,46
24-06-2020,Mizoram,9,0,142
24-06-2020,Nagaland,141,0,330
24-06-2020,Odisha,3988,17,5470
24-06-2020,Puducherry,165,9,402
24-06-2020,Punjab,3047,105,4397
24-06-2020,Rajasthan,12213,365,15627
24-06-2020,Sikkim,29,0,79
24-06-2020,Tamil Nadu,35339,833,64603
24-06-2020,Telangana,4224,220,9553
24-06-2020,Tripura,807,1,1259
24-06-2020,Uttar Pradesh,12116,588,18893
24-06-2020,Uttarakhand,1602,30,2535
24-06-2020,West Bengal,9218,580,14728
25-06-2020,Andaman and Nicobar Islands,43,0,56
25-06-2020,Andhra Pradesh,4779,124,10331
25-06-2020,Arunachal Pradesh,38,0,158
25-06-2020,Assam,3958,9,6198
25-06-2020,Bihar,6113,57,8209
25-06-2020,Chandigarh,323,6,420
25-06-2020,Chhattisgarh,1627,12,2419
25-06-2020,Dadra and Nagar Haveli and Daman and Diu,30,0,120
25-06-2020,Delhi,41437,2365,70390
25-06-2020,Goa,289,2,951
25-06-2020,Gujarat,21088,1735,28943
25-06-2020,Haryana,6925,188,12010
25-06-2020,Himachal Pradesh,466,8,806
25-06-2020,Jammu and Kashmir,3818,88,6422
25-06-2020,Jharkhand,1570,11,2207
25-06-2020,Karnataka,6151,164,10118
25-06-2020,Kerala,1888,22,3603
25-06-2020,Ladakh,274,1,941
25-06-2020,Madhya Pradesh,9473,534,12448
25-06-2020,Maharashtra,73792,6739,142900
25-06-2020,Manipur,328,0,970
25-06-2020,Meghalaya,42,1,46
25-06-2020,Mizoram,19,0,142
25-06-2020,Nagaland,148,0,347
25-06-2020,Odisha,4123,17,5752
25-06-2020,Puducherry,176,9,461
25-06-2020,Punjab,3099,113,4627
25-06-2020,Rajasthan,12611,375,16009
25-06-2020,Sikkim,39,0,84
25-06-2020,Tamil Nadu,37763,866,67468
25-06-2020,Telangana,4361,225,10444
25-06-2020,Tripura,897,1,1259
25-06-2020,Uttar Pradesh,12586,596,19557
25-06-2020,Uttarakhand,1721,35,2623
25-06-2020,West Bengal,9702,591,15173
27-06-2020,Andaman and Nicobar Islands,43,0,72
27-06-2020,Andhra Pradesh,5196,148,11489
27-06-2020,Arunachal Pradesh,42,1,172
27-06-2020,Assam,4259,9,6607
27-06-2020,Bihar,6762,58,8716
27-06-2020,Chandigarh,335,6,425
27-06-2020,Chhattisgarh,1914,13,2545
27-06-2020,Dadra and Nagar Haveli and Daman and Diu,41,0,163
27-06-2020,Delhi,47091,2492,77240
27-06-2020,Goa,370,2,1039
27-06-2020,Gujarat,22030,1771,30095
27-06-2020,Haryana,8016,211,12884
27-06-2020,Himachal Pradesh,502,9,864
27-06-2020,Jammu and Kashmir,4080,91,6762
27-06-2020,Jharkhand,1643,12,2290
27-06-2020,Karnataka,6916,180,11005
27-06-2020,Kerala,2008,22,3876
27-06-2020,Ladakh,358,1,946
27-06-2020,Madhya Pradesh,9804,546,12798
27-06-2020,Maharashtra,79815,7106,152765
27-06-2020,Manipur,393,0,1075
27-06-2020,Meghalaya,42,1,47
27-06-2020,Mizoram,30,0,145
27-06-2020,Nagaland,162,0,371
27-06-2020,Odisha,4422,17,6180
27-06-2020,Puducherry,187,9,502
27-06-2020,Punjab,3201,122,4957
27-06-2020,Rajasthan,13062,380,16660
27-06-2020,Sikkim,39,0,86
27-06-2020,Tamil Nadu,41357,957,74622
27-06-2020,Telangana,4766,237,12349
27-06-2020,Tripura,1055,1,1325
27-06-2020,Uttar Pradesh,13583,630,20943
27-06-2020,Uttarakhand,1822,37,2725
27-06-2020,West Bengal,10535,616,16190
28-06-2020,Andaman and Nicobar Islands,43,0,72
28-06-2020,Andhra Pradesh,5480,157,12285
28-06-2020,Arunachal Pradesh,54,1,177
28-06-2020,Assam,4500,9,6816
28-06-2020,Bihar,6843,59,8931
28-06-2020,Chandigarh,335,6,428
28-06-2020,Chhattisgarh,1914,13,2545
28-06-2020,Dadra and Nagar Haveli and Daman and Diu,55,0,177
28-06-2020,Delhi,49301,2558,80188
28-06-2020,Goa,420,2,1128
28-06-2020,Gujarat,22409,1789,30709
28-06-2020,Haryana,8472,218,13427
28-06-2020,Himachal Pradesh,509,9,894
28-06-2020,Jammu and Kashmir,4225,93,6966
28-06-2020,Jharkhand,1724,12,2339
28-06-2020,Karnataka,7287,191,11923
28-06-2020,Kerala,2110,22,4071
28-06-2020,Ladakh,554,1,960
28-06-2020,Madhya Pradesh,9971,550,12965
28-06-2020,Maharashtra,84245,7273,159133
28-06-2020,Manipur,432,0,1092
28-06-2020,Meghalaya,42,1,47
28-06-2020,Mizoram,55,0,148
28-06-2020,Nagaland,164,0,387
28-06-2020,Odisha,4606,18,6350
28-06-2020,Puducherry,221,10,619
28-06-2020,Punjab,3320,128,5056
28-06-2020,Rajasthan,13367,391,16944
28-06-2020,Sikkim,46,0,87
28-06-2020,Tamil Nadu,44094,1025,78335
28-06-2020,Telangana,4928,243,13436
28-06-2020,Tripura,1071,1,1334
28-06-2020,Uttar Pradesh,14215,649,21549
28-06-2020,Uttarakhand,1912,37,2791
28-06-2020,West Bengal,10789,629,16711
29-06-2020,Andaman and Nicobar Islands,45,0,76
29-06-2020,Andhra Pradesh,5908,169,13241
29-06-2020,Arunachal Pradesh,60,1,182
29-06-2020,Assam,5088,10,7206
29-06-2020,Bihar,7118,60,9212
29-06-2020,Chandigarh,336,6,429
29-06-2020,Chhattisgarh,2091,13,2662
29-06-2020,Dadra and Nagar Haveli and Daman and Diu,60,0,178
29-06-2020,Delhi,52607,2623,83077
29-06-2020,Goa,478,3,1198
29-06-2020,Gujarat,22800,1808,31320
29-06-2020,Haryana,8917,223,13829
29-06-2020,Himachal Pradesh,529,9,916
29-06-2020,Jammu and Kashmir,4316,94,7093
29-06-2020,Jharkhand,1793,12,2364
29-06-2020,Karnataka,7507,207,13190
29-06-2020,Kerala,2152,22,4189
29-06-2020,Ladakh,586,1,963
29-06-2020,Madhya Pradesh,10084,557,13186
29-06-2020,Maharashtra,86575,7429,164626
29-06-2020,Manipur,455,0,1185
29-06-2020,Meghalaya,42,1,47
29-06-2020,Mizoram,55,0,148
29-06-2020,Nagaland,164,0,415
29-06-2020,Odisha,4743,21,6614
29-06-2020,Puducherry,221,10,619
29-06-2020,Punjab,3526,133,5216
29-06-2020,Rajasthan,13611,399,17271
29-06-2020,Sikkim,49,0,88
29-06-2020,Tamil Nadu,45537,1079,82275
29-06-2020,Telangana,5172,247,14419
29-06-2020,Tripura,1079,1,1346
29-06-2020,Uttar Pradesh,14808,660,22147
29-06-2020,Uttarakhand,2018,38,2823
29-06-2020,West Bengal,11193,639,17283
30-06-2020,Andaman and Nicobar Islands,46,0,90
30-06-2020,Andhra Pradesh,6232,180,13891
30-06-2020,Arunachal Pradesh,61,1,187
30-06-2020,Assam,5333,11,7752
30-06-2020,Bihar,7390,62,9640
30-06-2020,Chandigarh,349,6,435
30-06-2020,Chhattisgarh,2173,13,2761
30-06-2020,Dadra and Nagar Haveli and Daman and Diu,77,0,203
30-06-2020,Delhi,56235,2680,85161
30-06-2020,Goa,478,3,1198
30-06-2020,Gujarat,23240,1827,31938
30-06-2020,Haryana,9502,232,14210
30-06-2020,Himachal Pradesh,556,9,942
30-06-2020,Jammu and Kashmir,4585,95,7237
30-06-2020,Jharkhand,1845,15,2426
30-06-2020,Karnataka,7683,226,14295
30-06-2020,Kerala,2152,22,4189
30-06-2020,Ladakh,616,1,964
30-06-2020,Madhya Pradesh,10199,564,13370
30-06-2020,Maharashtra,88960,7610,169883
30-06-2020,Manipur,494,0,1227
30-06-2020,Meghalaya,42,1,47
30-06-2020,Mizoram,55,0,148
30-06-2020,Nagaland,168,0,434
30-06-2020,Odisha,4946,23,6859
30-06-2020,Puducherry,221,10,619
30-06-2020,Punjab,3764,138,5418
30-06-2020,Rajasthan,13618,405,17660
30-06-2020,Sikkim,50,0,88
30-06-2020,Tamil Nadu,47749,1141,86224
30-06-2020,Telangana,5582,253,15394
30-06-2020,Tripura,1085,1,1380
30-06-2020,Uttar Pradesh,15506,672,22828
30-06-2020,Uttarakhand,2111,39,2831
30-06-2020,West Bengal,11719,653,17907
02-07-2020,Andaman and Nicobar Islands,50,0,100
02-07-2020,Andhra Pradesh,6988,193,15252
02-07-2020,Arunachal Pradesh,66,1,195
02-07-2020,Assam,5851,12,8582
02-07-2020,Bihar,7946,70,10249
02-07-2020,Chandigarh,367,6,446
02-07-2020,Chhattisgarh,2303,14,2940
02-07-2020,Dadra and Nagar Haveli and Daman and Diu,86,0,215
02-07-2020,Delhi,59992,2803,89802
02-07-2020,Goa,670,4,1387
02-07-2020,Gujarat,24030,1867,33232
02-07-2020,Haryana,10499,240,14941
02-07-2020,Himachal Pradesh,614,10,979
02-07-2020,Jammu and Kashmir,4856,105,7695
02-07-2020,Jharkhand,1931,15,2521
02-07-2020,Karnataka,8063,253,16514
02-07-2020,Kerala,2439,24,4593
02-07-2020,Ladakh,694,1,990
02-07-2020,Madhya Pradesh,10655,581,13861
02-07-2020,Maharashtra,93154,8053,180298
02-07-2020,Manipur,579,0,1260
02-07-2020,Meghalaya,42,1,52
02-07-2020,Mizoram,123,0,160
02-07-2020,Nagaland,168,0,459
02-07-2020,Odisha,5353,25,7316
02-07-2020,Puducherry,272,12,714
02-07-2020,Punjab,3867,149,5668
02-07-2020,Rajasthan,14574,421,18312
02-07-2020,Sikkim,53,0,101
02-07-2020,Tamil Nadu,52926,1264,94049
02-07-2020,Telangana,8082,267,17357
02-07-2020,Tripura,1093,1,1396
02-07-2020,Uttar Pradesh,16629,718,24056
02-07-2020,Uttarakhand,2317,41,2947
02-07-2020,West Bengal,12528,683,19170
03-07-2020,Andaman and Nicobar Islands,51,0,109
03-07-2020,Andhra Pradesh,7313,198,16097
03-07-2020,Arunachal Pradesh,66,1,195
03-07-2020,Assam,6106,12,9013
03-07-2020,Bihar,8020,77,10471
03-07-2020,Chandigarh,389,6,450
03-07-2020,Chhattisgarh,2385,14,3013
03-07-2020,Dadra and Nagar Haveli and Daman and Diu,89,0,230
03-07-2020,Delhi,63007,2864,92175
03-07-2020,Goa,734,4,1482
03-07-2020,Gujarat,24593,1886,33913
03-07-2020,Haryana,11019,251,15509
03-07-2020,Himachal Pradesh,628,10,1014
03-07-2020,Jammu and Kashmir,4974,115,7849
03-07-2020,Jharkhand,1983,15,2584
03-07-2020,Karnataka,8334,272,18016
03-07-2020,Kerala,2640,25,4753
03-07-2020,Ladakh,730,1,990
03-07-2020,Madhya Pradesh,10815,589,14106
03-07-2020,Maharashtra,101172,8178,186626
03-07-2020,Manipur,617,0,1279
03-07-2020,Meghalaya,42,1,56
03-07-2020,Mizoram,126,0,162
03-07-2020,Nagaland,182,0,501
03-07-2020,Odisha,5502,27,7545
03-07-2020,Puducherry,331,12,802
03-07-2020,Punjab,4144,152,5784
